,STATEFP,COUNTYFP,COUNAME,STNAME,POPULATION,LATITUDE,LONGITUDE,naics,est,bar_over_popu
2574,48.0,103.0,Crane,Texas,4375.0,31.400897999999998,-102.352002,722410,0.0,0.0
2575,48.0,105.0,Crockett,Texas,3719.0,30.707106,-101.220153,722410,0.0,0.0
2576,48.0,107.0,Crosby,Texas,6059.0,33.664489,-101.361212,722410,0.0,0.0
2577,48.0,109.0,Culberson,Texas,2398.0,31.071834000000003,-104.821069,722410,0.0,0.0
2578,48.0,111.0,Dallam,Texas,6703.0,36.110008,-102.577929,722410,0.0,0.0
2579,48.0,113.0,Dallas,Texas,2368139.0,32.808956,-96.788197,722410,229.0,96.70040483265551
2580,48.0,115.0,Dawson,Texas,13833.0,32.73465,-101.94931600000001,722410,0.0,0.0
2581,48.0,117.0,Deaf Smith,Texas,19372.0,34.835104,-102.40204200000001,722410,0.0,0.0
2582,48.0,119.0,Delta,Texas,5231.0,33.37458,-95.704605,722410,0.0,0.0
2583,48.0,121.0,Denton,Texas,662614.0,33.109148,-97.019684,722410,41.0,61.876145085977655
2584,48.0,123.0,DeWitt,Texas,20097.0,29.101571000000003,-97.313585,722410,1.0,49.758670448325624
2585,48.0,125.0,Dickens,Texas,2444.0,33.534982,-100.85257800000001,722410,0.0,0.0
2586,48.0,127.0,Dimmit,Texas,9996.0,28.519099,-99.81757900000001,722410,1.0,100.04001600640257
2587,48.0,129.0,Donley,Texas,3677.0,34.94207,-100.85405,722410,0.0,0.0
2588,48.0,131.0,Duval,Texas,11782.0,27.729917999999998,-98.389589,722410,0.0,0.0
2589,48.0,133.0,Eastland,Texas,18583.0,32.356034,-98.840622,722410,0.0,0.0
2590,48.0,135.0,Ector,Texas,137130.0,31.864940999999998,-102.3858,722410,24.0,175.01640778823014
2591,48.0,137.0,Edwards,Texas,2002.0,29.977801,-100.19957,722410,0.0,0.0
2592,48.0,139.0,Ellis,Texas,149610.0,32.423916,-96.81588599999999,722410,2.0,13.36809036829089
2593,48.0,141.0,El Paso,Texas,800647.0,31.782045,-106.37593600000001,722410,144.0,179.854542638641
2594,48.0,143.0,Erath,Texas,37890.0,32.206569,-98.228806,722410,3.0,79.17656373713382
2595,48.0,145.0,Falls,Texas,17866.0,31.260968,-96.950734,722410,0.0,0.0
2596,48.0,147.0,Fannin,Texas,33915.0,33.561545,-96.175947,722410,1.0,29.48547840188707
2597,48.0,149.0,Fayette,Texas,24554.0,29.8524,-96.897998,722410,3.0,122.1796855909424
2598,48.0,151.0,Fisher,Texas,3974.0,32.773990000000005,-100.413883,722410,0.0,0.0
2599,48.0,153.0,Floyd,Texas,6446.0,34.042836,-101.376103,722410,0.0,0.0
2600,48.0,155.0,Foard,Texas,1336.0,33.991937,-99.701195,722410,0.0,0.0
2601,48.0,157.0,Fort Bend,Texas,585375.0,29.613217,-95.663045,722410,21.0,35.87443946188341
2602,48.0,159.0,Franklin,Texas,10605.0,33.126081,-95.223453,722410,1.0,94.2951438000943
2603,48.0,161.0,Freestone,Texas,19816.0,31.696374,-96.209634,722410,0.0,0.0
2604,48.0,163.0,Frio,Texas,17217.0,28.845786999999998,-99.107465,722410,0.0,0.0
2605,48.0,165.0,Gaines,Texas,17526.0,32.760539,-102.65843100000001,722410,1.0,57.05808513066301
2606,48.0,167.0,Galveston,Texas,291309.0,29.424115000000004,-95.01349599999999,722410,51.0,175.07183094240136
2607,48.0,169.0,Garza,Texas,6461.0,33.198856,-101.385674,722410,1.0,154.7748026621266
2608,48.0,171.0,Gillespie,Texas,24837.0,30.272524,-98.905778,722410,3.0,120.78753472641623
2609,48.0,173.0,Glasscock,Texas,1226.0,31.851318,-101.514268,722410,0.0,0.0
2610,48.0,175.0,Goliad,Texas,7210.0,28.704105,-97.370374,722410,0.0,0.0
2611,48.0,177.0,Gonzales,Texas,19807.0,29.476703000000004,-97.50357,722410,3.0,151.4616044832635
2612,48.0,179.0,Gray,Texas,22535.0,35.527957,-100.93840300000001,722410,0.0,0.0
2613,48.0,181.0,Grayson,Texas,120877.0,33.649485,-96.624643,722410,13.0,107.54734151244654
2614,48.0,183.0,Gregg,Texas,121730.0,32.49808,-94.79133,722410,16.0,131.43842931076975
2615,48.0,185.0,Grimes,Texas,26604.0,30.447103000000002,-96.009259,722410,0.0,0.0
2616,48.0,187.0,Guadalupe,Texas,131533.0,29.598985,-98.097778,722410,14.0,106.43716785901637
2617,48.0,189.0,Hale,Texas,36273.0,34.145755,-101.739801,722410,3.0,82.70614506657844
2618,48.0,191.0,Hall,Texas,3353.0,34.658133,-100.604341,722410,0.0,0.0
2619,48.0,193.0,Hamilton,Texas,8517.0,31.761315000000003,-98.099032,722410,0.0,0.0
2620,48.0,195.0,Hansford,Texas,5613.0,36.213931,-101.273482,722410,0.0,0.0
2621,48.0,197.0,Hardeman,Texas,4139.0,34.283002,-99.694647,722410,0.0,0.0
2622,48.0,199.0,Hardin,Texas,54635.0,30.303364000000002,-94.262169,722410,3.0,54.9098563192093
2623,48.0,201.0,Harris,Texas,4092459.0,29.807478999999997,-95.417454,722410,491.0,119.97676702442224
2624,48.0,203.0,Harrison,Texas,65631.0,32.534967,-94.41297800000001,722410,3.0,45.71010650454816
2625,48.0,205.0,Hartley,Texas,6062.0,35.984331,-102.488764,722410,0.0,0.0
2626,48.0,207.0,Haskell,Texas,5899.0,33.178592,-99.767465,722410,0.0,0.0
2627,48.0,209.0,Hays,Texas,157107.0,30.00246,-97.935889,722410,14.0,89.11124265627885
2628,48.0,211.0,Hemphill,Texas,3807.0,35.893959,-100.364036,722410,0.0,0.0
2629,48.0,213.0,Henderson,Texas,78532.0,32.237902000000005,-95.889717,722410,6.0,76.4019762644527
2630,48.0,215.0,Hidalgo,Texas,774769.0,26.232452000000002,-98.184054,722410,73.0,94.22163251240046
2631,48.0,217.0,Hill,Texas,35089.0,31.998096000000004,-97.17406700000001,722410,4.0,113.99583915187095
2632,48.0,219.0,Hockley,Texas,22935.0,33.586415,-102.33483000000001,722410,0.0,0.0
2633,48.0,221.0,Hood,Texas,51182.0,32.432951,-97.765687,722410,1.0,19.538118869915206
2634,48.0,223.0,Hopkins,Texas,35161.0,33.124117,-95.58693199999999,722410,1.0,28.440601803134154
2635,48.0,225.0,Houston,Texas,23732.0,31.298934999999997,-95.46481999999999,722410,0.0,0.0
2636,48.0,227.0,Howard,Texas,35012.0,32.242065999999994,-101.464986,722410,2.0,57.123272021021364
2637,48.0,229.0,Hudspeth,Texas,3476.0,31.420986,-105.641319,722410,0.0,0.0
2638,48.0,231.0,Hunt,Texas,86129.0,33.085784999999994,-96.09501800000001,722410,5.0,58.0524561994218
2639,48.0,233.0,Hutchinson,Texas,22150.0,35.6807,-101.448842,722410,3.0,135.44018058690745
2640,48.0,235.0,Irion,Texas,1599.0,31.266676,-100.844201,722410,0.0,0.0
2641,48.0,237.0,Jack,Texas,9044.0,33.198496999999996,-98.168776,722410,0.0,0.0
2642,48.0,239.0,Jackson,Texas,14075.0,28.961331,-96.594951,722410,0.0,0.0
2643,48.0,241.0,Jasper,Texas,35710.0,30.736464,-93.994075,722410,3.0,84.01008120974517
2644,48.0,243.0,Jeff Davis,Texas,2342.0,30.603582,-103.990284,722410,1.0,426.9854824935952
2645,48.0,245.0,Jefferson,Texas,252273.0,30.01233,-94.067554,722410,27.0,107.02691132225803
2646,48.0,247.0,Jim Hogg,Texas,5300.0,27.304609000000003,-98.68361999999999,722410,0.0,0.0
2647,48.0,249.0,Jim Wells,Texas,40838.0,27.751903999999996,-98.06460200000001,722410,6.0,146.92198442626963
2648,48.0,251.0,Johnson,Texas,150934.0,32.435783,-97.325793,722410,5.0,33.127062159619435
2649,48.0,253.0,Jones,Texas,20202.0,32.711236,-99.80891700000001,722410,0.0,0.0
2650,48.0,255.0,Karnes,Texas,14824.0,28.856195,-97.864151,722410,1.0,67.45817593092283
2651,48.0,257.0,Kaufman,Texas,103350.0,32.656168,-96.338534,722410,6.0,58.055152394775035
2652,48.0,259.0,Kendall,Texas,33410.0,29.841299,-98.725533,722410,3.0,89.7934750074828
2653,48.0,261.0,Kenedy,Texas,416.0,27.065647,-97.773573,722410,0.0,0.0
2654,48.0,263.0,Kent,Texas,808.0,33.247856,-100.629728,722410,0.0,0.0
2655,48.0,265.0,Kerr,Texas,49625.0,30.039931,-99.15977099999999,722410,5.0,100.75566750629723
2656,48.0,267.0,Kimble,Texas,4607.0,30.490095,-99.732497,722410,0.0,0.0
2657,48.0,269.0,King,Texas,286.0,33.653281,-100.314415,722410,0.0,0.0
2658,48.0,271.0,Kinney,Texas,3598.0,29.304886,-100.418801,722410,0.0,0.0
2659,48.0,273.0,Kleberg,Texas,32061.0,27.492495,-97.857766,722410,5.0,155.9527151367705
2660,48.0,275.0,Knox,Texas,3719.0,33.464244,-99.705702,722410,0.0,0.0
2661,48.0,277.0,Lamar,Texas,49793.0,33.674176,-95.53564,722410,2.0,40.16628843411724
2662,48.0,279.0,Lamb,Texas,13977.0,34.028478,-102.324158,722410,1.0,71.54611146884167
2663,48.0,281.0,Lampasas,Texas,19677.0,31.095879999999998,-98.116277,722410,0.0,0.0
2664,48.0,283.0,La Salle,Texas,6886.0,28.336046000000003,-99.24983399999999,722410,0.0,0.0
2665,48.0,285.0,Lavaca,Texas,19263.0,29.409258,-97.04796400000001,722410,2.0,103.82598764470748
2666,48.0,287.0,Lee,Texas,16612.0,30.270012,-96.967301,722410,0.0,0.0
2667,48.0,289.0,Leon,Texas,16801.0,31.29928,-96.046864,722410,0.0,0.0
2668,48.0,291.0,Liberty,Texas,75643.0,30.155392,-94.901747,722410,2.0,26.439987837605596
2669,48.0,293.0,Limestone,Texas,23384.0,31.592033,-96.520288,722410,3.0,128.29284981183716
2670,48.0,295.0,Lipscomb,Texas,3302.0,36.387589,-100.354171,722410,0.0,0.0
2671,48.0,297.0,Live Oak,Texas,11531.0,28.341838,-98.105736,722410,1.0,86.7227473766369
2672,48.0,299.0,Llano,Texas,19301.0,30.684898999999998,-98.51160899999999,722410,6.0,310.8647220351277
2673,48.0,301.0,Loving,Texas,82.0,31.745821000000003,-103.602226,722410,1.0,12195.121951219513
2674,48.0,303.0,Lubbock,Texas,278831.0,33.556622,-101.887742,722410,44.0,157.80167915332225
2675,48.0,305.0,Lynn,Texas,5915.0,33.181411,-101.807743,722410,0.0,0.0
2676,48.0,307.0,McCulloch,Texas,8283.0,31.150738,-99.337039,722410,0.0,0.0
2677,48.0,309.0,McLennan,Texas,234906.0,31.541318,-97.171313,722410,30.0,127.71065873157772
2678,48.0,311.0,McMullen,Texas,707.0,28.449157,-98.51005,722410,0.0,0.0
2679,48.0,313.0,Madison,Texas,13664.0,30.955599,-95.89708900000001,722410,0.0,0.0
2680,48.0,315.0,Marion,Texas,10546.0,32.78969,-94.423837,722410,0.0,0.0
2681,48.0,317.0,Martin,Texas,4799.0,32.184222999999996,-101.825151,722410,0.0,0.0
2682,48.0,319.0,Mason,Texas,4012.0,30.753290000000003,-99.216248,722410,0.0,0.0
2683,48.0,321.0,Matagorda,Texas,36702.0,28.915315999999997,-96.002899,722410,4.0,108.98588632772055
2684,48.0,323.0,Maverick,Texas,54258.0,28.70947,-100.481002,722410,2.0,36.86092373474879
2685,48.0,325.0,Medina,Texas,46006.0,29.305418,-98.96830899999999,722410,3.0,65.20888579750468
2686,48.0,327.0,Menard,Texas,2242.0,30.899441999999997,-99.772013,722410,0.0,0.0
2687,48.0,329.0,Midland,Texas,136872.0,32.002748,-102.106662,722410,14.0,102.28534689344788
2688,48.0,331.0,Milam,Texas,24757.0,30.747373,-97.01043,722410,2.0,80.7852324595064
2689,48.0,333.0,Mills,Texas,4936.0,31.486442999999998,-98.57811600000001,722410,0.0,0.0
2690,48.0,335.0,Mitchell,Texas,9403.0,32.392977,-100.863291,722410,0.0,0.0
2691,48.0,337.0,Montague,Texas,19719.0,33.63828,-97.75625500000001,722410,1.0,50.71251077640854
2692,48.0,339.0,Montgomery,Texas,455746.0,30.232067999999998,-95.468727,722410,34.0,74.60295866557249
2693,48.0,341.0,Moore,Texas,21904.0,35.904748,-101.956199,722410,1.0,45.653761869978084
2694,48.0,343.0,Morris,Texas,12934.0,33.071717,-94.72461,722410,1.0,77.31560228854183
2695,48.0,345.0,Motley,Texas,1210.0,34.012828000000006,-100.844887,722410,0.0,0.0
2696,48.0,347.0,Nacogdoches,Texas,64524.0,31.623265999999997,-94.642764,722410,4.0,61.99243692269544
2697,48.0,349.0,Navarro,Texas,47735.0,32.079812,-96.488644,722410,1.0,20.948989211270554
2698,48.0,351.0,Newton,Texas,14445.0,30.687746,-93.751989,722410,0.0,0.0
2699,48.0,353.0,Nolan,Texas,15216.0,32.449321999999995,-100.411684,722410,1.0,65.72029442691903
2700,48.0,355.0,Nueces,Texas,340223.0,27.733674,-97.430035,722410,84.0,246.89688821743388
2701,48.0,357.0,Ochiltree,Texas,10223.0,36.381028,-100.810965,722410,0.0,0.0
2702,48.0,359.0,Oldham,Texas,2052.0,35.324274,-102.390158,722410,0.0,0.0
2703,48.0,361.0,Orange,Texas,81837.0,30.124169000000002,-93.870235,722410,2.0,24.438823515035985
2704,48.0,363.0,Palo Pinto,Texas,28111.0,32.778005,-98.16759300000001,722410,3.0,106.71978940628223
2705,48.0,365.0,Panola,Texas,23796.0,32.167392,-94.33116600000001,722410,0.0,0.0
2706,48.0,367.0,Parker,Texas,116927.0,32.794168,-97.736777,722410,3.0,25.65703387583706
2707,48.0,369.0,Parmer,Texas,10269.0,34.538847,-102.815812,722410,0.0,0.0
2708,48.0,371.0,Pecos,Texas,15507.0,30.898458,-102.790862,722410,2.0,128.97401173663505
2709,48.0,373.0,Polk,Texas,45413.0,30.743716999999997,-94.940487,722410,4.0,88.08050558210205
2710,48.0,375.0,Potter,Texas,121073.0,35.221681,-101.83664399999999,722410,27.0,223.00595508494877
2711,48.0,377.0,Presidio,Texas,7818.0,29.807527,-104.260977,722410,0.0,0.0
2712,48.0,379.0,Rains,Texas,10914.0,32.886055,-95.797078,722410,0.0,0.0
2713,48.0,381.0,Randall,Texas,120725.0,35.121463,-101.888863,722410,12.0,99.39946158624974
2714,48.0,383.0,Reagan,Texas,3367.0,31.215015,-101.465521,722410,1.0,297.000297000297
2715,48.0,385.0,Real,Texas,3309.0,29.719686,-99.841559,722410,0.0,0.0
2716,48.0,387.0,Red River,Texas,12860.0,33.592399,-95.07117,722410,0.0,0.0
2717,48.0,389.0,Reeves,Texas,13783.0,31.382677,-103.53287399999999,722410,2.0,145.106290357687
2718,48.0,391.0,Refugio,Texas,7383.0,28.290390000000002,-97.244247,722410,2.0,270.8925910876338
2719,48.0,393.0,Roberts,Texas,929.0,35.720593,-100.705316,722410,0.0,0.0
2720,48.0,395.0,Robertson,Texas,16622.0,30.970148,-96.547126,722410,0.0,0.0
2721,48.0,397.0,Rockwall,Texas,78337.0,32.915625,-96.43549300000001,722410,1.0,12.765359919322925
2722,48.0,399.0,Runnels,Texas,10501.0,31.801037,-99.99427299999999,722410,2.0,190.458051614132
2723,48.0,401.0,Rusk,Texas,53330.0,32.193758,-94.797713,722410,1.0,18.751171948246764
2724,48.0,403.0,Sabine,Texas,10834.0,31.338565999999997,-93.850011,722410,1.0,92.30201218386561
2725,48.0,405.0,San Augustine,Texas,8865.0,31.443535999999998,-94.150624,722410,0.0,0.0
2726,48.0,407.0,San Jacinto,Texas,26384.0,30.547998,-95.131415,722410,0.0,0.0
2727,48.0,409.0,San Patricio,Texas,64804.0,27.947284999999997,-97.399384,722410,3.0,46.293438676624895
2728,48.0,411.0,San Saba,Texas,6131.0,31.190792,-98.763369,722410,0.0,0.0
2729,48.0,413.0,Schleicher,Texas,3461.0,30.875183000000003,-100.581777,722410,0.0,0.0
2730,48.0,415.0,Scurry,Texas,16921.0,32.705897,-100.905311,722410,1.0,59.098162047160336
2731,48.0,417.0,Shackelford,Texas,3378.0,32.688185,-99.308669,722410,0.0,0.0
2732,48.0,419.0,Shelby,Texas,25448.0,31.823558000000002,-94.180373,722410,0.0,0.0
2733,48.0,421.0,Sherman,Texas,3034.0,36.336364,-101.996669,722410,0.0,0.0
2734,48.0,423.0,Smith,Texas,209714.0,32.326710999999996,-95.297792,722410,7.0,33.37879206919901
2735,48.0,425.0,Somervell,Texas,8490.0,32.23787,-97.75280500000001,722410,0.0,0.0
2736,48.0,427.0,Starr,Texas,60968.0,26.388176,-98.84119,722410,0.0,0.0
2737,48.0,429.0,Stephens,Texas,9630.0,32.754222,-98.90424300000001,722410,1.0,103.84215991692628
2738,48.0,431.0,Sterling,Texas,1143.0,31.839559,-100.99342299999999,722410,0.0,0.0
2739,48.0,433.0,Stonewall,Texas,1490.0,33.145963,-100.236102,722410,0.0,0.0
2740,48.0,435.0,Sutton,Texas,4128.0,30.562364000000002,-100.630735,722410,0.0,0.0
2741,48.0,437.0,Swisher,Texas,7854.0,34.531837,-101.771547,722410,1.0,127.32365673542142
2742,48.0,439.0,Tarrant,Texas,1809034.0,32.762190000000004,-97.244748,722410,176.0,97.28949262424035
2743,48.0,441.0,Taylor,Texas,131506.0,32.423132,-99.768456,722410,22.0,167.29274709899167
2744,48.0,443.0,Terrell,Texas,984.0,30.159691,-102.356398,722410,0.0,0.0
2745,48.0,445.0,Terry,Texas,12651.0,33.183904999999996,-102.271641,722410,0.0,0.0
2746,48.0,447.0,Throckmorton,Texas,1641.0,33.139396999999995,-99.13441999999999,722410,0.0,0.0
2747,48.0,449.0,Titus,Texas,32334.0,33.175717999999996,-94.966822,722410,0.0,0.0
2748,48.0,451.0,Tom Green,Texas,110224.0,31.452271999999997,-100.460084,722410,17.0,154.23138336478445
2749,48.0,453.0,Travis,Texas,1024266.0,30.31025,-97.749981,722410,225.0,219.66949991506112
2750,48.0,455.0,Trinity,Texas,14585.0,31.000010999999997,-95.245491,722410,1.0,68.56359273225918
2751,48.0,457.0,Tyler,Texas,21766.0,30.741967,-94.365305,722410,0.0,0.0
2752,48.0,459.0,Upshur,Texas,39309.0,32.697983,-94.92515300000001,722410,0.0,0.0
2753,48.0,461.0,Upton,Texas,3355.0,31.183695,-102.122277,722410,0.0,0.0
2754,48.0,463.0,Uvalde,Texas,26405.0,29.247671,-99.75475,722410,2.0,75.74323044877865
2755,48.0,465.0,Val Verde,Texas,48879.0,29.38073,-100.89806800000001,722410,7.0,143.21078581804048
2756,48.0,467.0,Van Zandt,Texas,52579.0,32.57797,-95.83309399999999,722410,0.0,0.0
2757,48.0,469.0,Victoria,Texas,86793.0,28.820583000000003,-96.990925,722410,11.0,126.73833143225836
2758,48.0,471.0,Walker,Texas,67861.0,30.729191999999998,-95.535016,722410,6.0,88.41602687847218
2759,48.0,473.0,Waller,Texas,43205.0,30.021425,-95.968855,722410,3.0,69.43640782316862
2760,48.0,475.0,Ward,Texas,10658.0,31.565078000000003,-102.921099,722410,0.0,0.0
2761,48.0,477.0,Washington,Texas,33718.0,30.182708,-96.396264,722410,3.0,88.9732487098879
2762,48.0,479.0,Webb,Texas,250304.0,27.520331,-99.47635,722410,22.0,87.89312196369215
2763,48.0,481.0,Wharton,Texas,41280.0,29.276821999999996,-96.175663,722410,0.0,0.0
2764,48.0,483.0,Wheeler,Texas,5410.0,35.353697,-100.265178,722410,0.0,0.0
2765,48.0,485.0,Wichita,Texas,131500.0,33.922335,-98.55169599999999,722410,27.0,205.32319391634982
2766,48.0,487.0,Wilbarger,Texas,13535.0,34.147319,-99.296459,722410,1.0,73.88252678241595
2767,48.0,489.0,Willacy,Texas,22134.0,26.452145,-97.779937,722410,0.0,0.0
2768,48.0,491.0,Williamson,Texas,422679.0,30.554707,-97.71143000000001,722410,12.0,28.390338767717346
2769,48.0,493.0,Wilson,Texas,42918.0,29.226084000000004,-98.142066,722410,2.0,46.60049396523603
2770,48.0,495.0,Winkler,Texas,7110.0,31.841034000000004,-103.099982,722410,0.0,0.0
2771,48.0,497.0,Wise,Texas,59127.0,33.164603,-97.63725699999999,722410,2.0,33.8254942750351
2772,48.0,499.0,Wood,Texas,41964.0,32.772492,-95.396924,722410,1.0,23.8299494805071
2773,48.0,501.0,Yoakum,Texas,7879.0,33.025705,-102.829655,722410,0.0,0.0
2774,48.0,503.0,Young,Texas,18550.0,33.166529,-98.625208,722410,0.0,0.0
2775,48.0,505.0,Zapata,Texas,14018.0,26.902457000000002,-99.26586,722410,0.0,0.0
2776,48.0,507.0,Zavala,Texas,11677.0,28.757996000000002,-99.80771700000001,722410,0.0,0.0
2777,49.0,1.0,Beaver,Utah,6629.0,38.299707,-112.776347,722410,2.0,301.7046311660884
2778,49.0,3.0,Box Elder,Utah,49975.0,41.591026,-112.09976999999999,722410,3.0,60.03001500750375
2779,49.0,5.0,Cache,Utah,112656.0,41.744338,-111.84061200000001,722410,2.0,17.753160062491126
2780,49.0,7.0,Carbon,Utah,21403.0,39.601628999999996,-110.777221,722410,2.0,93.44484418072233
2781,49.0,9.0,Daggett,Utah,1059.0,40.967853999999996,-109.64608799999999,722410,1.0,944.2870632672333
2782,49.0,11.0,Davis,Utah,306479.0,41.01957,-111.95875600000001,722410,10.0,32.628662975277265
2783,49.0,13.0,Duchesne,Utah,18607.0,40.289409,-110.165397,722410,1.0,53.74321491911646
2784,49.0,15.0,Emery,Utah,10976.0,39.216051,-110.925129,722410,1.0,91.10787172011662
2785,49.0,17.0,Garfield,Utah,5172.0,37.76185,-112.088923,722410,0.0,0.0
2786,49.0,19.0,Grand,Utah,9225.0,38.569103999999996,-109.530222,722410,2.0,216.80216802168022
2787,49.0,21.0,Iron,Utah,46163.0,37.709161,-113.073838,722410,1.0,21.66237029655785
2788,49.0,23.0,Juab,Utah,10246.0,39.750368,-111.894782,722410,0.0,0.0
2789,49.0,25.0,Kane,Utah,7125.0,37.114838,-112.425977,722410,0.0,0.0
2790,49.0,27.0,Millard,Utah,12503.0,39.214604,-112.494882,722410,1.0,79.98080460689434
2791,49.0,29.0,Morgan,Utah,9469.0,41.073208,-111.718106,722410,2.0,211.21554546414615
2792,49.0,31.0,Piute,Utah,1556.0,38.288475,-112.20816200000002,722410,0.0,0.0
2793,49.0,33.0,Rich,Utah,2264.0,41.766890000000004,-111.27873799999999,722410,0.0,0.0
2794,49.0,35.0,Salt Lake,Utah,1029655.0,40.646321,-111.922762,722410,103.0,100.03350636863804
2795,49.0,37.0,San Juan,Utah,14746.0,37.523884,-109.52103600000001,722410,0.0,0.0
2796,49.0,39.0,Sanpete,Utah,27822.0,39.380549,-111.60683200000001,722410,1.0,35.942779095679676
2797,49.0,41.0,Sevier,Utah,20802.0,38.77474,-112.042048,722410,1.0,48.07230074031343
2798,49.0,43.0,Summit,Utah,36324.0,40.727812,-111.47076000000001,722410,8.0,220.24006166721728
2799,49.0,45.0,Tooele,Utah,58218.0,40.56078,-112.379217,722410,3.0,51.53045449860868
2800,49.0,47.0,Uintah,Utah,32588.0,40.42648,-109.59716399999999,722410,4.0,122.74456855284154
2801,49.0,49.0,Utah,Utah,516564.0,40.272349,-111.73158000000001,722410,12.0,23.23042256138639
2802,49.0,51.0,Wasatch,Utah,23530.0,40.505696,-111.41224799999999,722410,3.0,127.49681257968551
2803,49.0,53.0,Washington,Utah,138115.0,37.135163,-113.519705,722410,2.0,14.480686384534627
2804,49.0,55.0,Wayne,Utah,2778.0,38.361636,-111.46724499999999,722410,0.0,0.0
2805,49.0,57.0,Weber,Utah,231236.0,41.224614,-111.990305,722410,23.0,99.46548115345361
2806,50.0,1.0,Addison,Vermont,36821.0,44.062470000000005,-73.166759,722410,2.0,54.31683006979713
2807,50.0,3.0,Bennington,Vermont,37125.0,42.972541,-73.15352,722410,2.0,53.872053872053876
2808,50.0,5.0,Caledonia,Vermont,31227.0,44.467875,-72.07512,722410,4.0,128.09427738815768
2809,50.0,7.0,Chittenden,Vermont,156545.0,44.480855,-73.14944399999999,722410,26.0,166.08642882238334
2810,50.0,9.0,Essex,Vermont,6306.0,44.666928999999996,-71.740577,722410,0.0,0.0
2811,50.0,11.0,Franklin,Vermont,47746.0,44.840447,-72.993263,722410,6.0,125.66497717086247
2812,50.0,13.0,Grand Isle,Vermont,6970.0,44.79441,-73.298303,722410,0.0,0.0
2813,50.0,15.0,Lamoille,Vermont,24475.0,44.587559999999996,-72.653257,722410,4.0,163.4320735444331
2814,50.0,17.0,Orange,Vermont,28936.0,43.996016999999995,-72.394216,722410,1.0,34.55902681780481
2815,50.0,19.0,Orleans,Vermont,27231.0,44.864953,-72.223292,722410,4.0,146.89141052476958
2816,50.0,21.0,Rutland,Vermont,61642.0,43.601633,-73.045536,722410,20.0,324.454105966711
2817,50.0,23.0,Washington,Vermont,59534.0,44.241925,-72.58391999999999,722410,9.0,151.17411899082876
2818,50.0,25.0,Windham,Vermont,44513.0,42.956309999999995,-72.61616,722410,11.0,247.1188192213511
2819,50.0,27.0,Windsor,Vermont,56670.0,43.545556,-72.491252,722410,7.0,123.522145756132
2820,51.0,1.0,Accomack,Virginia,33164.0,37.784132,-75.641008,722410,0.0,0.0
2821,51.0,3.0,Albemarle,Virginia,98970.0,38.05016,-78.516763,722410,0.0,0.0
2822,51.0,5.0,Alleghany,Virginia,16250.0,37.800534999999996,-79.929401,722410,0.0,0.0
2823,51.0,7.0,Amelia,Virginia,12690.0,37.341681,-77.977011,722410,0.0,0.0
2824,51.0,9.0,Amherst,Virginia,32353.0,37.519237,-79.10271800000001,722410,1.0,30.90903471084598
2825,51.0,11.0,Appomattox,Virginia,14973.0,37.359958,-78.83395300000001,722410,0.0,0.0
2826,51.0,13.0,Arlington,Virginia,207627.0,38.8749,-77.10082,722410,8.0,38.530634262403254
2827,51.0,15.0,Augusta,Virginia,73750.0,38.128029999999995,-79.03214100000001,722410,0.0,0.0
2828,51.0,17.0,Bath,Virginia,4731.0,38.017866,-79.764614,722410,0.0,0.0
2829,51.0,19.0,Bedford,Virginia,68676.0,37.314607,-79.497893,722410,0.0,0.0
2830,51.0,21.0,Bland,Virginia,6824.0,37.150725,-81.089354,722410,0.0,0.0
2831,51.0,23.0,Botetourt,Virginia,33148.0,37.448221999999994,-79.85141800000001,722410,0.0,0.0
2832,51.0,25.0,Brunswick,Virginia,17434.0,36.756799,-77.86074,722410,0.0,0.0
2833,51.0,27.0,Buchanan,Virginia,24098.0,37.264125,-82.058814,722410,1.0,41.49721968628102
2834,51.0,29.0,Buckingham,Virginia,17146.0,37.582102,-78.48345400000001,722410,0.0,0.0
2835,51.0,31.0,Campbell,Virginia,54842.0,37.25795,-79.165807,722410,0.0,0.0
2836,51.0,33.0,Caroline,Virginia,28545.0,38.008601,-77.433166,722410,0.0,0.0
2837,51.0,35.0,Carroll,Virginia,30042.0,36.712893,-80.763589,722410,0.0,0.0
2838,51.0,36.0,Charles City,Virginia,7256.0,37.381884,-77.102373,722410,0.0,0.0
2839,51.0,37.0,Charlotte,Virginia,12586.0,37.017568,-78.630844,722410,0.0,0.0
2840,51.0,41.0,Chesterfield,Virginia,316236.0,37.418224,-77.550555,722410,2.0,6.324390644961358
2841,51.0,43.0,Clarke,Virginia,14034.0,39.129687,-77.988093,722410,0.0,0.0
2842,51.0,45.0,Craig,Virginia,5190.0,37.476038,-80.174522,722410,0.0,0.0
2843,51.0,47.0,Culpeper,Virginia,46689.0,38.500155,-77.997848,722410,0.0,0.0
2844,51.0,49.0,Cumberland,Virginia,10052.0,37.483249,-78.257306,722410,0.0,0.0
2845,51.0,51.0,Dickenson,Virginia,15903.0,37.142003,-82.379283,722410,0.0,0.0
2846,51.0,53.0,Dinwiddie,Virginia,28001.0,37.135094,-77.560538,722410,0.0,0.0
2847,51.0,57.0,Essex,Virginia,11151.0,37.911272,-76.90549,722410,0.0,0.0
2848,51.0,59.0,Fairfax,Virginia,1081726.0,38.843734000000005,-77.258936,722410,6.0,5.546691121411522
